Objekt,X,Y,Razdalja_mm,Čas
yellow_cone,972,467,0,00:43:23.781612
yellow_cone,37,653,0,00:43:23.781981
yellow_cone,970,465,0,00:43:23.829940
yellow_cone,38,653,0,00:43:23.830328
yellow_cone,972,466,0,00:43:23.870210
yellow_cone,37,653,0,00:43:23.870804
yellow_cone,38,654,0,00:43:23.912197
yellow_cone,971,466,0,00:43:23.912598
yellow_cone,38,654,0,00:43:23.949048
yellow_cone,971,466,0,00:43:23.949367
yellow_cone,37,654,0,00:43:23.985711
yellow_cone,972,468,0,00:43:23.986077
yellow_cone,37,654,0,00:43:24.020175
yellow_cone,972,468,0,00:43:24.020579
yellow_cone,971,467,0,00:43:24.056346
yellow_cone,38,654,0,00:43:24.056663
yellow_cone,35,655,0,00:43:24.086441
yellow_cone,971,466,0,00:43:24.086775
yellow_cone,35,655,0,00:43:24.123556
yellow_cone,971,466,0,00:43:24.123929
yellow_cone,36,653,0,00:43:24.162524
yellow_cone,969,466,0,00:43:24.162868
yellow_cone,36,653,0,00:43:24.203723
yellow_cone,969,466,0,00:43:24.204084
yellow_cone,970,466,0,00:43:24.244548
yellow_cone,37,653,0,00:43:24.244866
yellow_cone,972,466,0,00:43:24.273654
yellow_cone,37,654,0,00:43:24.273964
yellow_cone,972,466,0,00:43:24.306943
yellow_cone,37,654,0,00:43:24.307273
yellow_cone,970,466,0,00:43:24.336824
yellow_cone,970,466,0,00:43:24.370880
yellow_cone,970,466,0,00:43:24.401213
yellow_cone,36,652,0,00:43:24.401554
yellow_cone,970,466,0,00:43:24.435360
yellow_cone,36,652,0,00:43:24.435637
yellow_cone,971,466,4957,00:43:24.465873
yellow_cone,971,466,0,00:43:24.497802
yellow_cone,971,466,0,00:43:24.528022
yellow_cone,971,466,0,00:43:24.560181
yellow_cone,971,468,0,00:43:24.590263
yellow_cone,37,653,0,00:43:24.590841
yellow_cone,971,468,0,00:43:24.623693
yellow_cone,37,653,0,00:43:24.624029
yellow_cone,971,466,0,00:43:24.658458
yellow_cone,36,651,0,00:43:24.658727
yellow_cone,971,467,4974,00:43:24.687911
yellow_cone,37,653,0,00:43:24.688197
yellow_cone,971,467,4967,00:43:24.723074
yellow_cone,37,653,0,00:43:24.723407
yellow_cone,971,466,4749,00:43:24.762098
yellow_cone,35,653,0,00:43:24.762425
yellow_cone,971,466,0,00:43:24.804974
yellow_cone,35,653,0,00:43:24.805296
yellow_cone,970,467,4968,00:43:24.847626
yellow_cone,970,466,4953,00:43:24.886953
yellow_cone,37,655,0,00:43:24.887290
yellow_cone,970,466,0,00:43:24.928397
yellow_cone,37,655,0,00:43:24.928728
yellow_cone,970,465,4982,00:43:24.971668
yellow_cone,37,656,0,00:43:24.972013
yellow_cone,969,466,0,00:43:25.013521
yellow_cone,972,466,0,00:43:25.055159
yellow_cone,972,466,0,00:43:25.095348
yellow_cone,970,465,4966,00:43:25.124102
yellow_cone,37,654,0,00:43:25.124444
yellow_cone,970,465,4966,00:43:25.157212
yellow_cone,37,654,0,00:43:25.157463
yellow_cone,970,465,4956,00:43:25.185214
yellow_cone,449,99,0,00:43:25.185444
yellow_cone,970,465,4966,00:43:25.219632
yellow_cone,449,99,0,00:43:25.219870
yellow_cone,970,465,4963,00:43:25.260036
yellow_cone,34,653,0,00:43:25.260327
yellow_cone,970,467,0,00:43:25.295710
yellow_cone,970,467,4961,00:43:25.335419
yellow_cone,971,466,4977,00:43:25.380029
yellow_cone,36,654,0,00:43:25.380366
yellow_cone,969,467,0,00:43:25.419967
yellow_cone,969,467,0,00:43:25.463384
yellow_cone,971,467,0,00:43:25.506009
yellow_cone,34,656,0,00:43:25.506354
yellow_cone,973,467,0,00:43:25.547143
yellow_cone,34,654,0,00:43:25.547514
yellow_cone,973,467,0,00:43:25.588113
yellow_cone,34,654,0,00:43:25.588413
yellow_cone,969,466,0,00:43:25.625468
yellow_cone,38,655,0,00:43:25.625783
yellow_cone,972,467,0,00:43:25.653452
yellow_cone,34,655,0,00:43:25.653755
yellow_cone,972,467,0,00:43:25.695231
yellow_cone,34,655,0,00:43:25.695613
yellow_cone,972,466,0,00:43:25.734012
yellow_cone,37,655,0,00:43:25.734358
yellow_cone,972,466,0,00:43:25.776877
yellow_cone,37,655,0,00:43:25.777238
yellow_cone,971,467,0,00:43:25.821361
yellow_cone,970,467,4968,00:43:25.864465
yellow_cone,35,654,0,00:43:25.864803
yellow_cone,971,467,4959,00:43:25.905495
yellow_cone,35,654,0,00:43:25.905845
yellow_cone,971,467,4947,00:43:25.948970
yellow_cone,35,654,0,00:43:25.949319
yellow_cone,971,466,4974,00:43:25.993404
yellow_cone,35,652,0,00:43:25.993731
yellow_cone,970,467,4955,00:43:26.035188
yellow_cone,38,653,0,00:43:26.035553
yellow_cone,970,467,4957,00:43:26.077008
yellow_cone,38,653,0,00:43:26.077357
yellow_cone,971,468,4963,00:43:26.120638
yellow_cone,37,651,0,00:43:26.120992
yellow_cone,972,465,0,00:43:26.164723
yellow_cone,972,467,0,00:43:26.205820
yellow_cone,36,653,0,00:43:26.206162
yellow_cone,972,467,4948,00:43:26.249790
yellow_cone,36,653,0,00:43:26.250120
yellow_cone,970,465,0,00:43:26.293062
yellow_cone,970,466,0,00:43:26.332989
yellow_cone,970,466,0,00:43:26.375478
yellow_cone,36,652,0,00:43:26.419018
yellow_cone,970,467,0,00:43:26.419401
yellow_cone,970,466,0,00:43:26.463958
yellow_cone,37,654,0,00:43:26.464307
yellow_cone,970,465,4970,00:43:26.500866
yellow_cone,39,654,0,00:43:26.501151
yellow_cone,970,465,4967,00:43:26.535246
yellow_cone,39,654,0,00:43:26.535525
yellow_cone,969,465,4952,00:43:26.565614
yellow_cone,37,653,0,00:43:26.565892
yellow_cone,969,465,0,00:43:26.599512
yellow_cone,37,653,0,00:43:26.599791
yellow_cone,972,468,0,00:43:26.629945
yellow_cone,37,654,0,00:43:26.630218
yellow_cone,972,468,4961,00:43:26.663787
yellow_cone,37,654,0,00:43:26.664067
yellow_cone,971,466,0,00:43:26.694082
yellow_cone,36,654,0,00:43:26.694383
yellow_cone,971,466,4981,00:43:26.727468
yellow_cone,36,654,0,00:43:26.727754
yellow_cone,38,653,0,00:43:26.759662
yellow_cone,970,466,4969,00:43:26.760235
yellow_cone,970,465,0,00:43:26.792364
yellow_cone,37,654,0,00:43:26.792637
yellow_cone,970,465,4958,00:43:26.826961
yellow_cone,37,654,0,00:43:26.827239
yellow_cone,969,465,4951,00:43:26.856345
yellow_cone,36,654,0,00:43:26.856620
yellow_cone,969,465,0,00:43:26.890962
yellow_cone,36,654,0,00:43:26.891238
yellow_cone,970,466,4939,00:43:26.927817
yellow_cone,36,654,0,00:43:26.928114
yellow_cone,970,466,0,00:43:26.967913
yellow_cone,36,654,0,00:43:26.968252
yellow_cone,37,655,0,00:43:27.013226
yellow_cone,970,466,4968,00:43:27.013646
yellow_cone,37,654,0,00:43:27.058396
yellow_cone,970,465,0,00:43:27.058795
yellow_cone,971,467,4969,00:43:27.101547
yellow_cone,37,653,0,00:43:27.101900
yellow_cone,971,467,0,00:43:27.145313
yellow_cone,37,653,0,00:43:27.145666
yellow_cone,970,466,4939,00:43:27.189307
yellow_cone,38,654,0,00:43:27.189627
yellow_cone,971,467,0,00:43:27.230318
yellow_cone,971,467,0,00:43:27.273181
yellow_cone,970,465,4950,00:43:27.316660
yellow_cone,36,652,0,00:43:27.316993
yellow_cone,37,654,0,00:43:27.358306
yellow_cone,972,467,0,00:43:27.358692
yellow_cone,37,654,0,00:43:27.400232
yellow_cone,972,467,0,00:43:27.400621
yellow_cone,971,466,4972,00:43:27.444570
yellow_cone,37,655,0,00:43:27.444910
yellow_cone,970,466,0,00:43:27.487693
yellow_cone,37,653,0,00:43:27.488035
yellow_cone,972,465,0,00:43:27.528784
yellow_cone,37,653,0,00:43:27.529119
yellow_cone,972,465,0,00:43:27.570885
yellow_cone,37,653,0,00:43:27.571179
yellow_cone,38,653,0,00:43:27.607071
yellow_cone,970,466,4946,00:43:27.607393
yellow_cone,972,465,4957,00:43:27.645603
yellow_cone,37,653,0,00:43:27.645924
yellow_cone,972,465,4955,00:43:27.687611
yellow_cone,37,653,0,00:43:27.687938
yellow_cone,972,466,4949,00:43:27.717314
yellow_cone,972,466,0,00:43:27.757221
yellow_cone,971,467,4970,00:43:27.791138
yellow_cone,972,466,0,00:43:27.828221
yellow_cone,37,655,0,00:43:27.828545
yellow_cone,972,466,0,00:43:27.869556
yellow_cone,37,655,0,00:43:27.869875
yellow_cone,971,466,4967,00:43:27.910856
yellow_cone,970,467,0,00:43:27.950291
yellow_cone,970,467,4963,00:43:27.992271
yellow_cone,970,466,4971,00:43:28.033204
yellow_cone,34,653,0,00:43:28.033523
yellow_cone,971,465,4949,00:43:28.072633
yellow_cone,38,653,0,00:43:28.072966
yellow_cone,971,465,4988,00:43:28.107095
yellow_cone,38,653,0,00:43:28.107420
yellow_cone,36,653,0,00:43:28.136069
yellow_cone,969,466,0,00:43:28.136420
yellow_cone,36,653,0,00:43:28.170219
yellow_cone,969,466,0,00:43:28.170588
yellow_cone,36,652,0,00:43:28.201073
yellow_cone,970,466,4948,00:43:28.201440
yellow_cone,36,652,0,00:43:28.233580
yellow_cone,970,466,4971,00:43:28.233936
yellow_cone,970,467,0,00:43:28.273492
yellow_cone,37,653,0,00:43:28.273807
yellow_cone,971,467,0,00:43:28.313755
yellow_cone,971,467,4961,00:43:28.355298
yellow_cone,969,464,0,00:43:28.397398
yellow_cone,34,652,0,00:43:28.397712
yellow_cone,970,466,4964,00:43:28.437529
yellow_cone,38,655,0,00:43:28.437870
yellow_cone,970,466,0,00:43:28.478333
yellow_cone,38,655,0,00:43:28.478659
yellow_cone,970,465,4940,00:43:28.514615
yellow_cone,970,466,4975,00:43:28.543885
yellow_cone,970,466,0,00:43:28.577796
yellow_cone,972,466,0,00:43:28.606710
yellow_cone,972,466,4977,00:43:28.640567
yellow_cone,969,466,4972,00:43:28.670401
yellow_cone,38,655,0,00:43:28.670696
yellow_cone,969,466,4956,00:43:28.704648
yellow_cone,38,655,0,00:43:28.704953
yellow_cone,971,467,4962,00:43:28.735192
yellow_cone,971,467,4958,00:43:28.776141
yellow_cone,971,466,0,00:43:28.817466
yellow_cone,970,464,4960,00:43:28.857682
yellow_cone,970,464,4965,00:43:28.900401
yellow_cone,969,466,4963,00:43:28.941856
yellow_cone,36,652,0,00:43:28.942198
yellow_cone,971,466,4958,00:43:28.981727
yellow_cone,32,653,0,00:43:28.982058
yellow_cone,971,466,4526,00:43:29.023486
yellow_cone,32,653,0,00:43:29.023811
yellow_cone,970,466,4982,00:43:29.065090
yellow_cone,35,653,0,00:43:29.065428
yellow_cone,968,465,0,00:43:29.106390
yellow_cone,31,653,0,00:43:29.107047
yellow_cone,973,467,4956,00:43:29.145800
yellow_cone,973,467,0,00:43:29.187374
yellow_cone,970,466,4955,00:43:29.226638
yellow_cone,972,467,0,00:43:29.266679
yellow_cone,33,655,0,00:43:29.267006
yellow_cone,972,467,0,00:43:29.309173
yellow_cone,33,655,0,00:43:29.309498
yellow_cone,968,466,0,00:43:29.352167
yellow_cone,34,655,0,00:43:29.352544
yellow_cone,31,653,0,00:43:29.380801
yellow_cone,31,653,0,00:43:29.415949
yellow_cone,968,466,0,00:43:29.446705
yellow_cone,32,654,0,00:43:29.446968
yellow_cone,968,466,0,00:43:29.480874
yellow_cone,32,654,0,00:43:29.481136
yellow_cone,969,466,4960,00:43:29.510517
yellow_cone,31,657,0,00:43:29.510784
yellow_cone,969,466,0,00:43:29.545245
yellow_cone,31,657,0,00:43:29.545512
yellow_cone,970,466,4961,00:43:29.575760
yellow_cone,31,658,0,00:43:29.576032
yellow_cone,970,466,4978,00:43:29.609768
yellow_cone,31,658,0,00:43:29.610044
yellow_cone,970,466,0,00:43:29.640057
yellow_cone,36,654,0,00:43:29.640335
yellow_cone,970,466,4963,00:43:29.674016
yellow_cone,36,654,0,00:43:29.674294
yellow_cone,970,466,0,00:43:29.703884
yellow_cone,970,466,4961,00:43:29.737074
yellow_cone,971,467,0,00:43:29.767627
yellow_cone,31,653,0,00:43:29.768110
yellow_cone,971,467,0,00:43:29.798618
yellow_cone,31,653,0,00:43:29.798936
yellow_cone,970,465,4969,00:43:29.834316
yellow_cone,971,467,0,00:43:29.864114
yellow_cone,31,655,0,00:43:29.864421
yellow_cone,971,467,4961,00:43:29.897620
yellow_cone,31,655,0,00:43:29.897926
yellow_cone,969,465,4960,00:43:29.927556
yellow_cone,32,653,0,00:43:29.927856
yellow_cone,969,465,0,00:43:29.962232
yellow_cone,32,653,0,00:43:29.962528
yellow_cone,971,467,4953,00:43:29.991689
yellow_cone,971,467,0,00:43:30.027500
yellow_cone,971,465,4972,00:43:30.057231
yellow_cone,971,465,4961,00:43:30.095042
yellow_cone,970,466,0,00:43:30.127059
yellow_cone,32,652,0,00:43:30.127508
yellow_cone,970,466,4958,00:43:30.159589
yellow_cone,32,652,0,00:43:30.159864
yellow_cone,971,465,0,00:43:30.191022
yellow_cone,29,652,0,00:43:30.191592
yellow_cone,973,466,0,00:43:30.222016
yellow_cone,973,466,4975,00:43:30.256492
yellow_cone,970,465,4966,00:43:30.285131
yellow_cone,970,465,0,00:43:30.320071
yellow_cone,971,466,4963,00:43:30.348957
yellow_cone,971,466,0,00:43:30.383023
yellow_cone,970,465,4957,00:43:30.411660
yellow_cone,447,103,0,00:43:30.411879
yellow_cone,970,465,4957,00:43:30.445989
yellow_cone,447,103,0,00:43:30.446284
yellow_cone,970,467,0,00:43:30.475604
yellow_cone,970,467,4970,00:43:30.509873
yellow_cone,969,466,0,00:43:30.539927
yellow_cone,969,466,4968,00:43:30.584554
yellow_cone,970,465,0,00:43:30.627019
yellow_cone,35,655,0,00:43:30.627379
yellow_cone,969,465,4967,00:43:30.660508
yellow_cone,448,106,0,00:43:30.660771
yellow_cone,969,465,0,00:43:30.695466
yellow_cone,448,106,0,00:43:30.695703
yellow_cone,971,466,4977,00:43:30.725246
yellow_cone,971,466,4947,00:43:30.758478
yellow_cone,440,98,0,00:43:30.788339
yellow_cone,968,466,4971,00:43:30.788662
yellow_cone,440,98,0,00:43:30.820368
yellow_cone,968,466,0,00:43:30.820823
yellow_cone,970,465,0,00:43:30.850978
yellow_cone,37,654,0,00:43:30.851301
yellow_cone,970,465,4735,00:43:30.882427
yellow_cone,37,654,0,00:43:30.882702
yellow_cone,971,465,0,00:43:30.917255
yellow_cone,971,465,0,00:43:30.956188
yellow_cone,35,654,0,00:43:30.956517
yellow_cone,971,465,4957,00:43:31.000478
yellow_cone,35,654,0,00:43:31.000831
yellow_cone,973,466,0,00:43:31.044327
yellow_cone,971,466,0,00:43:31.085964
yellow_cone,37,652,0,00:43:31.086336
yellow_cone,971,466,4954,00:43:31.122861
yellow_cone,37,652,0,00:43:31.123186
yellow_cone,971,467,4961,00:43:31.153165
yellow_cone,36,653,0,00:43:31.153781
yellow_cone,972,466,0,00:43:31.194157
yellow_cone,972,466,4955,00:43:31.232853
yellow_cone,971,466,4975,00:43:31.263502
yellow_cone,36,653,0,00:43:31.263816
yellow_cone,971,466,0,00:43:31.298000
yellow_cone,36,653,0,00:43:31.298308
yellow_cone,969,466,0,00:43:31.342514
yellow_cone,973,466,0,00:43:31.381929
yellow_cone,973,466,0,00:43:31.417486
yellow_cone,972,467,0,00:43:31.447592
yellow_cone,38,654,0,00:43:31.447879
yellow_cone,972,467,0,00:43:31.486722
yellow_cone,38,654,0,00:43:31.487316
yellow_cone,456,104,0,00:43:31.523184
yellow_cone,972,467,0,00:43:31.523507
yellow_cone,970,467,0,00:43:31.557589
yellow_cone,38,654,0,00:43:31.557858
yellow_cone,970,467,0,00:43:31.594931
yellow_cone,38,654,0,00:43:31.595213
yellow_cone,969,467,0,00:43:31.628889
yellow_cone,39,652,0,00:43:31.629166
yellow_cone,969,467,0,00:43:31.659118
yellow_cone,39,652,0,00:43:31.659446
yellow_cone,974,469,4869,00:43:31.689100
yellow_cone,37,655,0,00:43:31.689425
yellow_cone,974,469,0,00:43:31.729940
yellow_cone,37,655,0,00:43:31.730238
yellow_cone,970,467,0,00:43:31.761143
yellow_cone,38,654,0,00:43:31.761384
yellow_cone,971,467,0,00:43:31.789918
yellow_cone,37,653,0,00:43:31.790227
yellow_cone,971,467,0,00:43:31.826251
yellow_cone,37,653,0,00:43:31.826553
yellow_cone,971,467,0,00:43:31.856399
yellow_cone,36,653,0,00:43:31.856690
yellow_cone,971,467,0,00:43:31.890452
yellow_cone,36,653,0,00:43:31.890746
yellow_cone,972,467,0,00:43:31.920949
yellow_cone,972,467,0,00:43:31.955641
yellow_cone,971,467,4742,00:43:31.984997
yellow_cone,38,655,0,00:43:31.985441
yellow_cone,971,467,0,00:43:32.022831
yellow_cone,38,655,0,00:43:32.023095
yellow_cone,971,467,0,00:43:32.052476
yellow_cone,37,652,0,00:43:32.052843
yellow_cone,971,467,0,00:43:32.083658
yellow_cone,37,652,0,00:43:32.083940
yellow_cone,972,466,0,00:43:32.124024
yellow_cone,972,467,0,00:43:32.154268
yellow_cone,36,654,0,00:43:32.154555
yellow_cone,972,467,0,00:43:32.187591
yellow_cone,36,654,0,00:43:32.187868
yellow_cone,971,467,4961,00:43:32.216224
yellow_cone,971,467,0,00:43:32.251809
yellow_cone,972,466,4975,00:43:32.280743
yellow_cone,972,466,4975,00:43:32.321733
yellow_cone,972,466,0,00:43:32.357461
yellow_cone,972,466,0,00:43:32.399416
yellow_cone,37,655,0,00:43:32.399762
yellow_cone,972,466,0,00:43:32.443519
yellow_cone,37,655,0,00:43:32.443815
yellow_cone,972,468,0,00:43:32.482325
yellow_cone,972,466,0,00:43:32.518074
yellow_cone,972,466,0,00:43:32.557223
yellow_cone,971,467,0,00:43:32.593301
yellow_cone,971,467,4963,00:43:32.631885
yellow_cone,971,467,4977,00:43:32.666604
yellow_cone,972,466,0,00:43:32.701183
yellow_cone,33,654,0,00:43:32.701483
yellow_cone,972,466,0,00:43:32.741763
yellow_cone,33,654,0,00:43:32.742062
yellow_cone,971,466,0,00:43:32.779684
yellow_cone,35,653,0,00:43:32.780284
yellow_cone,973,466,0,00:43:32.819663
yellow_cone,973,466,0,00:43:32.860391
yellow_cone,971,467,4966,00:43:32.896682
yellow_cone,35,656,0,00:43:32.896992
yellow_cone,971,467,0,00:43:32.934936
yellow_cone,35,656,0,00:43:32.935237
yellow_cone,972,466,4966,00:43:32.974996
yellow_cone,450,102,0,00:43:32.975290
yellow_cone,972,467,0,00:43:33.013028
yellow_cone,972,467,4976,00:43:33.055590
yellow_cone,970,466,0,00:43:33.094904
yellow_cone,33,653,0,00:43:33.095258
yellow_cone,972,467,4961,00:43:33.136328
yellow_cone,972,467,0,00:43:33.178401
yellow_cone,971,467,4735,00:43:33.218641
yellow_cone,447,100,0,00:43:33.218907
yellow_cone,972,467,0,00:43:33.258151
yellow_cone,972,467,0,00:43:33.298358
yellow_cone,972,467,4959,00:43:33.339412
yellow_cone,972,467,0,00:43:33.375782
yellow_cone,32,652,0,00:43:33.376080
yellow_cone,972,467,0,00:43:33.416822
yellow_cone,32,652,0,00:43:33.417144
yellow_cone,972,466,0,00:43:33.458452
yellow_cone,973,467,4948,00:43:33.497273
yellow_cone,34,657,0,00:43:33.497612
yellow_cone,973,467,0,00:43:33.537711
yellow_cone,34,657,0,00:43:33.538037
yellow_cone,971,466,4932,00:43:33.579711
yellow_cone,971,467,0,00:43:33.619869
yellow_cone,971,467,0,00:43:33.659776
yellow_cone,971,466,0,00:43:33.701667
yellow_cone,971,467,0,00:43:33.740583
yellow_cone,33,651,0,00:43:33.740914
yellow_cone,971,467,0,00:43:33.778889
yellow_cone,33,651,0,00:43:33.779142
yellow_cone,973,466,0,00:43:33.819792
yellow_cone,973,467,4956,00:43:33.859810
yellow_cone,973,467,0,00:43:33.898976
yellow_cone,972,466,0,00:43:33.936796
yellow_cone,973,466,4970,00:43:33.965750
yellow_cone,973,466,0,00:43:34.007529
yellow_cone,972,466,4970,00:43:34.051950
yellow_cone,972,466,4973,00:43:34.094003
yellow_cone,972,466,0,00:43:34.139084
yellow_cone,972,466,4967,00:43:34.183988
yellow_cone,972,466,0,00:43:34.229167
yellow_cone,973,467,0,00:43:34.271035
yellow_cone,973,467,0,00:43:34.307286
yellow_cone,971,466,0,00:43:34.344659
yellow_cone,973,466,0,00:43:34.383321
yellow_cone,973,466,0,00:43:34.416535
yellow_cone,971,467,0,00:43:34.444513
yellow_cone,971,467,0,00:43:34.477409
yellow_cone,971,471,0,00:43:34.505642
yellow_cone,971,471,0,00:43:34.538306
yellow_cone,970,466,4968,00:43:34.566427
yellow_cone,970,466,4895,00:43:34.603876
yellow_cone,973,467,0,00:43:34.651273
yellow_cone,971,466,4961,00:43:34.694916
yellow_cone,971,466,0,00:43:34.740885
yellow_cone,974,467,0,00:43:34.787387
yellow_cone,970,467,0,00:43:34.831654
yellow_cone,971,467,0,00:43:34.862564
yellow_cone,37,654,0,00:43:34.862863
yellow_cone,971,467,0,00:43:34.897678
yellow_cone,37,654,0,00:43:34.897958
yellow_cone,971,467,0,00:43:34.933887
yellow_cone,971,467,0,00:43:34.965362
yellow_cone,972,467,4893,00:43:34.993905
yellow_cone,972,467,0,00:43:35.027020
yellow_cone,973,466,0,00:43:35.056008
yellow_cone,973,466,4959,00:43:35.089914
yellow_cone,972,466,0,00:43:35.119156
yellow_cone,972,466,0,00:43:35.152223
yellow_cone,973,467,0,00:43:35.181268
yellow_cone,973,467,0,00:43:35.213558
yellow_cone,970,465,0,00:43:35.243709
yellow_cone,35,653,0,00:43:35.244015
yellow_cone,970,465,0,00:43:35.275837
yellow_cone,35,653,0,00:43:35.276128
yellow_cone,972,466,0,00:43:35.305965
yellow_cone,972,466,0,00:43:35.337051
yellow_cone,972,467,0,00:43:35.367426
yellow_cone,972,473,0,00:43:35.399742
yellow_cone,972,473,0,00:43:35.434748
yellow_cone,972,467,0,00:43:35.464801
yellow_cone,36,654,0,00:43:35.465066
yellow_cone,972,467,4936,00:43:35.498549
yellow_cone,36,654,0,00:43:35.498819
yellow_cone,972,467,0,00:43:35.528974
yellow_cone,972,467,0,00:43:35.562950
yellow_cone,973,466,0,00:43:35.592514
yellow_cone,973,466,0,00:43:35.627287
yellow_cone,972,466,0,00:43:35.657512
yellow_cone,37,653,0,00:43:35.657816
yellow_cone,972,466,0,00:43:35.697751
yellow_cone,37,653,0,00:43:35.698057
yellow_cone,973,466,0,00:43:35.727944
yellow_cone,971,466,0,00:43:35.762451
yellow_cone,971,466,0,00:43:35.795749
yellow_cone,971,466,0,00:43:35.825277
yellow_cone,36,654,0,00:43:35.825586
yellow_cone,971,466,0,00:43:35.860717
yellow_cone,36,654,0,00:43:35.861032
yellow_cone,972,466,4975,00:43:35.895171
yellow_cone,37,653,0,00:43:35.895489
yellow_cone,972,466,0,00:43:35.928985
yellow_cone,37,653,0,00:43:35.929325
yellow_cone,972,467,0,00:43:35.958841
yellow_cone,972,467,0,00:43:36.000963
yellow_cone,973,467,0,00:43:36.040560
yellow_cone,972,466,0,00:43:36.070433
yellow_cone,36,655,0,00:43:36.070740
yellow_cone,972,466,4963,00:43:36.110216
yellow_cone,36,655,0,00:43:36.110577
yellow_cone,972,466,0,00:43:36.158400
yellow_cone,36,655,0,00:43:36.158761
yellow_cone,970,465,0,00:43:36.202139
yellow_cone,970,465,0,00:43:36.249306
yellow_cone,971,466,0,00:43:36.290437
yellow_cone,37,656,0,00:43:36.290776
yellow_cone,970,465,0,00:43:36.336663
yellow_cone,35,654,0,00:43:36.337018
yellow_cone,974,466,0,00:43:36.370077
yellow_cone,974,466,0,00:43:36.404154
yellow_cone,972,466,4977,00:43:36.433774
yellow_cone,972,466,4959,00:43:36.467028
yellow_cone,970,466,0,00:43:36.496760
yellow_cone,970,466,4962,00:43:36.530896
yellow_cone,973,467,0,00:43:36.560923
yellow_cone,973,467,4952,00:43:36.596456
yellow_cone,972,468,4977,00:43:36.628039
yellow_cone,972,468,0,00:43:36.663779
yellow_cone,972,467,0,00:43:36.701288
yellow_cone,34,654,0,00:43:36.701577
yellow_cone,972,466,0,00:43:36.731117
yellow_cone,35,656,0,00:43:36.731401
yellow_cone,972,466,0,00:43:36.768948
yellow_cone,35,656,0,00:43:36.769283
yellow_cone,972,467,0,00:43:36.812528
yellow_cone,974,466,0,00:43:36.859613
yellow_cone,36,655,0,00:43:36.859990
yellow_cone,974,466,0,00:43:36.907095
yellow_cone,36,655,0,00:43:36.907519
yellow_cone,972,467,4956,00:43:36.953286
yellow_cone,972,473,0,00:43:36.991539
yellow_cone,972,473,0,00:43:37.029769
yellow_cone,971,467,0,00:43:37.063145
yellow_cone,970,472,0,00:43:37.092240
yellow_cone,970,472,0,00:43:37.125706
yellow_cone,972,472,0,00:43:37.154801
yellow_cone,972,472,0,00:43:37.188763
yellow_cone,972,466,0,00:43:37.219960
yellow_cone,972,466,4969,00:43:37.253832
yellow_cone,972,467,0,00:43:37.282893
yellow_cone,34,654,0,00:43:37.283170
yellow_cone,972,467,0,00:43:37.316417
yellow_cone,34,654,0,00:43:37.316696
yellow_cone,971,466,0,00:43:37.346290
yellow_cone,971,466,0,00:43:37.386191
yellow_cone,971,471,0,00:43:37.423455
yellow_cone,973,467,0,00:43:37.460690
yellow_cone,973,467,0,00:43:37.501123
yellow_cone,972,466,0,00:43:37.533124
yellow_cone,971,473,0,00:43:37.574523
yellow_cone,971,473,0,00:43:37.619919
yellow_cone,972,467,4977,00:43:37.664205
yellow_cone,970,466,0,00:43:37.704863
yellow_cone,970,466,0,00:43:37.740126
yellow_cone,971,472,0,00:43:37.783336
yellow_cone,971,467,4971,00:43:37.825999
yellow_cone,971,467,0,00:43:37.869318
yellow_cone,973,466,0,00:43:37.907556
yellow_cone,970,466,4735,00:43:37.937980
yellow_cone,970,466,0,00:43:37.972273
yellow_cone,973,466,0,00:43:38.003195
yellow_cone,973,466,0,00:43:38.040377
yellow_cone,970,466,0,00:43:38.069444
yellow_cone,970,466,0,00:43:38.104043
yellow_cone,974,465,0,00:43:38.137429
yellow_cone,970,472,0,00:43:38.177629
yellow_cone,970,472,0,00:43:38.214301
yellow_cone,971,466,0,00:43:38.245451
yellow_cone,971,466,0,00:43:38.280544
yellow_cone,970,466,0,00:43:38.311280
yellow_cone,970,466,0,00:43:38.352721
yellow_cone,971,467,0,00:43:38.393303
yellow_cone,972,466,4296,00:43:38.432920
yellow_cone,972,466,0,00:43:38.474615
yellow_cone,972,466,4961,00:43:38.515742
yellow_cone,974,466,0,00:43:38.545909
yellow_cone,974,466,0,00:43:38.588599
yellow_cone,971,466,0,00:43:38.625595
yellow_cone,973,467,0,00:43:38.656887
yellow_cone,973,467,0,00:43:38.691543
yellow_cone,971,466,4968,00:43:38.721908
yellow_cone,971,466,0,00:43:38.757114
yellow_cone,971,466,0,00:43:38.787381
yellow_cone,971,466,0,00:43:38.826651
yellow_cone,969,471,0,00:43:38.863576
yellow_cone,969,466,0,00:43:38.898047
yellow_cone,969,466,0,00:43:38.934228
yellow_cone,971,467,0,00:43:38.961587
yellow_cone,971,467,0,00:43:38.996084
yellow_cone,972,467,0,00:43:39.029082
yellow_cone,34,654,0,00:43:39.029394
yellow_cone,972,467,0,00:43:39.066021
yellow_cone,34,654,0,00:43:39.066325
yellow_cone,971,467,0,00:43:39.098519
yellow_cone,971,467,4966,00:43:39.130926
yellow_cone,970,471,0,00:43:39.165842
yellow_cone,970,466,0,00:43:39.197519
yellow_cone,970,466,0,00:43:39.232678
yellow_cone,969,467,0,00:43:39.263921
yellow_cone,969,467,0,00:43:39.303045
yellow_cone,971,466,0,00:43:39.331682
yellow_cone,971,466,0,00:43:39.372354
yellow_cone,971,466,0,00:43:39.444493
